id,age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,predictions
26227,58,,13,Married-civ-spouse,,Husband,White,Male,0,0,70,United-States,<=50K,>50K
17860,40,Private,11,Divorced,Craft-repair,Unmarried,White,Male,0,0,50,United-States,>50K,<=50K
27180,46,Private,7,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,35,United-States,>50K,<=50K
135,40,Self-emp-inc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2377,50,United-States,<=50K,>50K
23570,44,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,48,South,>50K,<=50K
18292,39,Private,14,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
12817,63,Federal-gov,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
3530,55,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,3464,0,40,United-States,<=50K,>50K
22489,25,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,<=50K,>50K
22193,37,Private,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,13,United-States,>50K,<=50K
13638,21,State-gov,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,<=50K,>50K
5956,72,Private,5,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,48,United-States,>50K,<=50K
13218,43,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
32288,41,Private,16,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
3211,30,Private,12,Never-married,Craft-repair,Not-in-family,White,Male,4787,0,50,United-States,>50K,<=50K
24199,23,Local-gov,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,>50K,<=50K
7159,46,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K,<=50K
22061,43,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
20721,50,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
13705,59,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States,<=50K,>50K
32548,37,Private,12,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,>50K
21,29,Private,7,Separated,Sales,Not-in-family,White,Female,0,2754,42,United-States,<=50K,>50K
18686,47,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
29223,70,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,24,United-States,>50K,<=50K
29574,64,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,>50K,<=50K
21737,52,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
10533,38,Private,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
24874,40,Private,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
23240,46,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
30734,38,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K,>50K
29636,52,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
5423,46,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,<=50K,>50K
22876,47,Private,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K,<=50K
244,64,Private,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,2057,60,China,<=50K,>50K
16978,32,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K,>50K
12396,38,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
13652,39,,13,Married-civ-spouse,,Wife,White,Female,0,0,30,United-States,<=50K,>50K
24573,46,Private,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,>50K,<=50K
9907,40,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
15821,41,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,>50K,<=50K
15514,53,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
24083,50,Self-emp-inc,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,Trinadad&Tobago,<=50K,>50K
4983,39,Private,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K,<=50K
5273,45,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,80,United-States,>50K,<=50K
20103,45,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,32,United-States,<=50K,>50K
25129,36,Private,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,United-States,>50K,<=50K
5638,40,State-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
16987,32,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
9081,60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
24396,37,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,Canada,>50K,<=50K
24626,23,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,>50K,<=50K
4308,49,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,<=50K
21762,44,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
9050,27,Private,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,>50K,<=50K
2659,38,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,7443,0,40,United-States,<=50K,>50K
22997,44,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,48,United-States,<=50K,>50K
32296,37,Local-gov,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,<=50K
19085,49,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
49,67,,10,Married-civ-spouse,,Husband,White,Male,0,2457,40,United-States,<=50K,>50K
12573,53,Local-gov,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K,<=50K
31644,49,Local-gov,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
11819,56,State-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,>50K,<=50K
26970,44,Federal-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
22917,58,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
13447,36,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
10234,50,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,<=50K
8916,31,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,>50K,<=50K
12019,44,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,>50K
5521,45,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
12099,44,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
27998,70,,16,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States,>50K,<=50K
28292,61,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,>50K
31553,41,Private,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,>50K
27581,52,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,El-Salvador,>50K,<=50K
307,25,Private,12,Never-married,Tech-support,Not-in-family,White,Female,0,2001,30,United-States,<=50K,>50K
10150,47,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K,<=50K
32342,34,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
6518,34,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran,>50K,<=50K
18812,41,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
10907,40,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K,<=50K
9573,58,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,<=50K
19465,55,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,<=50K
14190,52,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
18415,38,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,65,United-States,>50K,<=50K
15715,39,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,United-States,>50K,<=50K
5389,57,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,>50K
13562,26,Private,12,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K,>50K
30789,40,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
29976,45,Self-emp-not-inc,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
20701,35,Private,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K,<=50K
9062,54,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
7158,51,,9,Married-spouse-absent,,Not-in-family,White,Male,0,0,20,United-States,>50K,<=50K
9148,51,Private,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
25021,42,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,<=50K
26308,32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
19894,55,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,>50K
29615,39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
21070,46,,11,Married-civ-spouse,,Wife,Black,Female,0,0,35,United-States,>50K,<=50K
27901,39,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
1404,41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,44,United-States,>50K,<=50K
7864,51,Federal-gov,10,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,70,,<=50K,>50K
9747,46,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Germany,>50K,<=50K
27961,47,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States,<=50K,>50K
6138,45,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
5496,30,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
6716,53,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K,>50K
5271,59,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K,>50K
3705,51,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,Male,3103,0,30,United-States,>50K,<=50K
10341,61,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,>50K,<=50K
28104,51,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
23340,49,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K,>50K
5717,55,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
30034,46,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
18565,58,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,<=50K,>50K
20497,36,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,>50K
15731,53,Private,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,21,Japan,>50K,<=50K
12174,38,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
28102,43,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K,<=50K
6145,60,,3,Married-civ-spouse,,Husband,White,Male,0,0,30,United-States,>50K,<=50K
21221,63,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,>50K
18,22,Private,12,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,2824,40,,>50K,<=50K
4872,26,Private,11,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K,>50K
21079,39,Private,9,Divorced,Tech-support,Unmarried,White,Female,0,0,50,United-States,<=50K,>50K
32322,50,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
10747,31,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
15282,41,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,United-States,<=50K,>50K
13105,39,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
17356,62,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K,>50K
4848,28,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
6529,48,State-gov,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,56,United-States,>50K,<=50K
31916,46,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,>50K
17018,30,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,>50K,<=50K
17058,45,Federal-gov,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,>50K,<=50K
24896,56,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K,>50K
30858,33,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,<=50K
31931,29,Local-gov,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,42,United-States,<=50K,>50K
4333,55,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K,>50K
25016,25,Private,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,>50K
22434,49,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
26699,39,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,United-States,<=50K,>50K
27851,36,Private,13,Married-civ-spouse,Sales,Wife,White,Male,0,0,60,,<=50K,>50K
13286,47,Self-emp-not-inc,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
4631,24,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,United-States,<=50K,>50K
11788,48,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
11629,27,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
27989,50,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,23,United-States,<=50K,>50K
14060,48,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
16720,27,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,<=50K
26153,48,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,<=50K,>50K
22589,54,Private,2,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Haiti,>50K,<=50K
1339,45,Private,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,40,United-States,>50K,<=50K
16785,27,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,36,United-States,<=50K,>50K
29789,33,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
27326,35,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
28772,43,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,25,United-States,>50K,<=50K
14346,20,Private,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,10,United-States,<=50K,>50K
17749,54,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,>50K
17999,52,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
15088,30,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,>50K,<=50K
18230,37,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,>50K
17629,45,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,78,United-States,>50K,<=50K
22128,62,,14,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,>50K,<=50K
26326,36,Local-gov,11,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,60,United-States,>50K,<=50K
14848,47,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
17781,39,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K,<=50K
27108,37,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
27177,54,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,<=50K
6779,34,Private,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,United-States,<=50K,>50K
8809,47,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,55,United-States,>50K,<=50K
29149,40,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,United-States,>50K,<=50K
9886,51,Federal-gov,12,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,<=50K,>50K
17195,41,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,<=50K
23067,25,State-gov,10,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K,>50K
30684,31,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K,<=50K
3669,36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,>50K,<=50K
25478,31,Private,12,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,>50K
10653,36,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,57,United-States,>50K,<=50K
21287,54,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,>50K
26401,59,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,>50K,<=50K
6270,47,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,<=50K
6454,67,,14,Married-civ-spouse,,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
13512,43,Local-gov,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States,<=50K,>50K
14383,36,Self-emp-inc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,>50K
13927,31,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,,>50K,<=50K
1470,62,Local-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1258,38,United-States,<=50K,>50K
20774,20,Federal-gov,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,>50K
17626,44,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,>50K,<=50K
22802,35,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,61,United-States,>50K,<=50K
6217,52,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
23241,55,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,>50K,<=50K
15879,27,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,<=50K
3388,49,Private,13,Married-civ-spouse,Sales,Husband,White,Male,4064,0,44,United-States,<=50K,>50K
29119,31,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K,<=50K
27754,35,Private,12,Married-AF-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,>50K
27551,33,Private,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,>50K
11209,48,State-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
30147,34,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K,<=50K
6255,23,Private,9,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,>50K
12133,33,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,>50K
25387,41,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,>50K
13252,29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
31727,49,Private,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,>50K
16094,40,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,17,United-States,>50K,<=50K
16107,43,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
26288,54,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
23743,36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
30951,31,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,<=50K,>50K
27166,49,State-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,<=50K
8210,35,,11,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,>50K,<=50K
20260,46,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
25711,50,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
13304,50,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,>50K
25054,41,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,,<=50K,>50K
9761,75,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,20,United-States,>50K,<=50K
232,70,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2174,40,United-States,>50K,<=50K
27257,34,State-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K,>50K
21172,45,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,<=50K,>50K
7605,53,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,35,United-States,<=50K,>50K
7174,47,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
7239,35,Private,13,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,>50K,<=50K
30177,48,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
14835,44,Private,10,Divorced,Sales,Unmarried,White,Male,0,0,55,United-States,>50K,<=50K
24273,59,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
23666,53,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,>50K,<=50K
8761,25,Private,12,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,>50K
4395,31,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,<=50K,>50K
20712,44,Federal-gov,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,>50K,<=50K
5360,58,Self-emp-inc,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,>50K,<=50K
23268,35,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,>50K,<=50K
21834,43,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,>50K
9455,39,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,<=50K
12073,45,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,<=50K
5255,40,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K,<=50K
18907,39,Private,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,50,Poland,>50K,<=50K
17323,46,Self-emp-not-inc,13,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,60,South,>50K,<=50K
31151,45,State-gov,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,United-States,>50K,<=50K
4690,44,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
24607,33,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,<=50K
8834,49,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,>50K
19541,22,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
28924,28,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K,<=50K
25355,31,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
26143,25,Private,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,30,United-States,<=50K,>50K
24846,55,Private,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,55,United-States,<=50K,>50K
1355,44,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,1564,55,England,>50K,<=50K
20764,45,Federal-gov,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,55,United-States,>50K,<=50K
3327,29,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,4386,0,40,United-States,>50K,<=50K
